Feedback_ID,Case_ID,Rating
FB035217,CASE35218,2
FB040018,CASE40019,3
FB037680,CASE37681,4
FB020694,CASE20695,4
FB015787,CASE15788,5
FB000356,CASE00357,2
FB004587,CASE04588,4
FB036841,CASE36842,1
FB044396,CASE44397,2
FB032659,CASE32660,4
FB043454,CASE43455,5
FB047433,CASE47434,3
FB044962,CASE44963,3
FB044603,CASE44604,1
FB047358,CASE47359,5
FB009688,CASE09689,4
FB018651,CASE18652,5
FB002267,CASE02268,5
FB034141,CASE34142,3
FB018499,CASE18500,5
FB020161,CASE20162,4
FB003879,CASE03880,4
FB026933,CASE26934,5
FB039938,CASE39939,3
FB001745,CASE01746,4
FB032680,CASE32681,4
FB023451,CASE23452,3
FB041519,CASE41520,2
FB006964,CASE06965,3
FB019851,CASE19852,4
FB049219,CASE49220,5
FB041083,CASE41084,2
FB040899,CASE40900,4
FB048426,CASE48427,4
FB004973,CASE04974,5
FB026828,CASE26829,5
FB033750,CASE33751,4
FB043533,CASE43534,4
FB020645,CASE20646,4
FB027365,CASE27366,4
FB047913,CASE47914,5
FB004549,CASE04550,5
FB047186,CASE47187,4
FB048701,CASE48702,5
FB035093,CASE35094,4
FB007977,CASE07978,5
FB012770,CASE12771,5
FB030942,CASE30943,2
FB039742,CASE39743,5
FB008207,CASE08208,3
FB037411,CASE37412,2
FB044385,CASE44386,5
FB018802,CASE18803,3
FB040230,CASE40231,4
FB002488,CASE02489,4
FB011603,CASE11604,4
FB022196,CASE22197,5
FB022120,CASE22121,5
FB017489,CASE17490,3
FB028573,CASE28574,5
FB035142,CASE35143,5
FB005064,CASE05065,1
FB019088,CASE19089,4
FB045459,CASE45460,1
FB036200,CASE36201,4
FB019817,CASE19818,3
FB029021,CASE29022,4
FB045598,CASE45599,3
FB042162,CASE42163,3
FB048004,CASE48005,4
FB000218,CASE00219,4
FB032982,CASE32983,4
FB014902,CASE14903,2
FB001314,CASE01315,5
FB037390,CASE37391,3
FB024984,CASE24985,5
FB002655,CASE02656,5
FB049059,CASE49060,4
FB049987,CASE49988,4
FB020508,CASE20509,4
FB012862,CASE12863,5
FB033364,CASE33365,2
FB022487,CASE22488,3
FB004451,CASE04452,5
FB035043,CASE35044,3
FB046461,CASE46462,4
FB005412,CASE05413,3
FB040707,CASE40708,4
FB048590,CASE48591,5
FB031818,CASE31819,5
FB017763,CASE17764,4
FB005180,CASE05181,4
FB046741,CASE46742,4
FB023430,CASE23431,5
FB025110,CASE25111,5
FB035384,CASE35385,4
FB036246,CASE36247,2
FB037540,CASE37541,5
FB038209,CASE38210,5
FB040368,CASE40369,5
FB028323,CASE28324,5
FB044697,CASE44698,2
FB042449,CASE42450,4
FB004099,CASE04100,1
FB025649,CASE25650,3
FB044478,CASE44479,5
FB007131,CASE07132,5
FB020032,CASE20033,5
FB021318,CASE21319,4
FB006609,CASE06610,3
FB027823,CASE27824,4
FB007728,CASE07729,5
FB007004,CASE07005,5
FB004767,CASE04768,3
FB025852,CASE25853,5
FB005945,CASE05946,4
FB005587,CASE05588,5
FB046743,CASE46744,4
FB018823,CASE18824,3
FB000675,CASE00676,1
FB038611,CASE38612,4
FB036123,CASE36124,4
FB005019,CASE05020,4
FB043415,CASE43416,5
FB024136,CASE24137,2
FB021367,CASE21368,4
FB048729,CASE48730,3
FB034399,CASE34400,3
FB023134,CASE23135,5
FB039957,CASE39958,3
FB046324,CASE46325,3
FB034570,CASE34571,3
FB038389,CASE38390,2
FB004334,CASE04335,3
FB042702,CASE42703,4
FB021933,CASE21934,4
FB028370,CASE28371,3
FB034013,CASE34014,4
FB015396,CASE15397,5
FB026908,CASE26909,4
FB015904,CASE15905,3
FB009453,CASE09454,5
FB030267,CASE30268,5
FB029763,CASE29764,5
FB008673,CASE08674,5
FB025436,CASE25437,3
FB008460,CASE08461,5
FB027664,CASE27665,5
FB017677,CASE17678,5
FB000668,CASE00669,5
FB013939,CASE13940,4
FB039340,CASE39341,5
FB030343,CASE30344,1
FB015227,CASE15228,5
FB040046,CASE40047,3
FB046792,CASE46793,4
FB010130,CASE10131,3
FB026320,CASE26321,4
FB025427,CASE25428,5
FB024284,CASE24285,5
FB000812,CASE00813,5
FB024040,CASE24041,4
FB032044,CASE32045,4
FB017843,CASE17844,4
FB037077,CASE37078,4
FB026953,CASE26954,2
FB029936,CASE29937,4
FB014681,CASE14682,3
FB002101,CASE02102,3
FB045522,CASE45523,4
FB027709,CASE27710,2
FB011403,CASE11404,4
FB009421,CASE09422,3
FB044549,CASE44550,4
FB023237,CASE23238,2
FB048616,CASE48617,5
FB032706,CASE32707,4
FB041312,CASE41313,4
FB009439,CASE09440,5
FB005737,CASE05738,5
FB024836,CASE24837,5
FB032621,CASE32622,4
FB040503,CASE40504,4
FB011579,CASE11580,5
FB006251,CASE06252,5
FB004069,CASE04070,4
FB005635,CASE05636,4
FB019795,CASE19796,3
FB011888,CASE11889,4
FB007983,CASE07984,3
FB044821,CASE44822,5
FB003369,CASE03370,5
FB042473,CASE42474,5
FB008649,CASE08650,2
FB029676,CASE29677,4
FB037627,CASE37628,4
FB041969,CASE41970,4
FB035501,CASE35502,3
FB011724,CASE11725,4
FB032090,CASE32091,4
FB005320,CASE05321,5
FB008441,CASE08442,4
FB022226,CASE22227,4
FB045166,CASE45167,4
FB024387,CASE24388,5
FB044761,CASE44762,5
FB017783,CASE17784,2
FB011880,CASE11881,5
FB011366,CASE11367,4
FB011649,CASE11650,4
FB049658,CASE49659,4
FB026701,CASE26702,5
FB023756,CASE23757,5
FB028857,CASE28858,3
FB041541,CASE41542,5
FB042947,CASE42948,5
FB003008,CASE03009,3
FB030317,CASE30318,4
FB005866,CASE05867,4
FB048200,CASE48201,3
FB030155,CASE30156,4
FB024314,CASE24315,5
FB041676,CASE41677,2
FB031517,CASE31518,5
FB046206,CASE46207,5
FB038573,CASE38574,5
FB028973,CASE28974,4
FB049533,CASE49534,4
FB033460,CASE33461,3
FB024467,CASE24468,2
FB017074,CASE17075,4
FB039632,CASE39633,4
FB036564,CASE36565,3
FB039192,CASE39193,5
FB006864,CASE06865,3
FB042645,CASE42646,2
FB036433,CASE36434,4
FB049018,CASE49019,3
FB046462,CASE46463,3
FB020004,CASE20005,4
FB008678,CASE08679,3
FB044273,CASE44274,3
FB032229,CASE32230,1
FB019264,CASE19265,4
FB010227,CASE10228,5
FB040792,CASE40793,4
FB042195,CASE42196,5
FB015301,CASE15302,4
FB045977,CASE45978,1
FB041186,CASE41187,4
FB023971,CASE23972,4
FB035212,CASE35213,4
FB024117,CASE24118,4
FB012707,CASE12708,4
FB019578,CASE19579,3
FB022251,CASE22252,5
FB035666,CASE35667,4
FB015925,CASE15926,1
FB042220,CASE42221,5
FB033388,CASE33389,3
FB022945,CASE22946,1
FB018328,CASE18329,4
FB036225,CASE36226,4
FB016623,CASE16624,3
FB002002,CASE02003,3
FB008937,CASE08938,5
FB046048,CASE46049,4
FB028256,CASE28257,4
FB044010,CASE44011,5
FB021557,CASE21558,5
FB047850,CASE47851,5
FB015573,CASE15574,5
FB038655,CASE38656,3
FB008843,CASE08844,4
FB048768,CASE48769,5
FB024655,CASE24656,5
FB036216,CASE36217,5
FB014636,CASE14637,5
FB014097,CASE14098,5
FB015860,CASE15861,4
FB016203,CASE16204,5
FB031754,CASE31755,3
FB014426,CASE14427,4
FB022421,CASE22422,1
FB013848,CASE13849,2
FB013711,CASE13712,4
FB013502,CASE13503,3
FB014347,CASE14348,4
FB021771,CASE21772,5
FB047051,CASE47052,4
FB017085,CASE17086,4
FB041079,CASE41080,5
FB048314,CASE48315,5
FB006405,CASE06406,5
FB010133,CASE10134,3
FB035044,CASE35045,4
FB022345,CASE22346,4
FB014992,CASE14993,3
FB009500,CASE09501,5
FB027795,CASE27796,5
FB015716,CASE15717,5
FB046424,CASE46425,3
FB032195,CASE32196,4
FB029937,CASE29938,4
FB022017,CASE22018,4
FB028945,CASE28946,2
FB013191,CASE13192,5
FB046608,CASE46609,4
FB021084,CASE21085,4
FB034199,CASE34200,5
FB008056,CASE08057,4
FB031712,CASE31713,4
FB035487,CASE35488,4
FB034879,CASE34880,4
FB016641,CASE16642,2
FB049996,CASE49997,4
FB032617,CASE32618,4
FB016464,CASE16465,4
FB046294,CASE46295,4
FB049333,CASE49334,4
FB000335,CASE00336,5
FB017399,CASE17400,5
FB031475,CASE31476,4
FB041739,CASE41740,5
FB005768,CASE05769,5
FB040457,CASE40458,5
FB009567,CASE09568,5
FB015642,CASE15643,3
FB029324,CASE29325,3
FB014790,CASE14791,5
FB038613,CASE38614,5
FB043131,CASE43132,5
FB038771,CASE38772,3
FB022991,CASE22992,4
FB031962,CASE31963,3
FB021807,CASE21808,3
FB045571,CASE45572,3
FB004245,CASE04246,4
FB012102,CASE12103,5
FB015279,CASE15280,5
FB028281,CASE28282,2
FB014466,CASE14467,3
FB001224,CASE01225,5
FB005143,CASE05144,4
FB007709,CASE07710,3
FB000638,CASE00639,1
FB036853,CASE36854,2
FB021088,CASE21089,4
FB012633,CASE12634,4
FB010318,CASE10319,4
FB043559,CASE43560,3
FB031733,CASE31734,4
FB007733,CASE07734,4
FB023699,CASE23700,4
FB027263,CASE27264,5
FB037762,CASE37763,5
FB026221,CASE26222,5
FB024075,CASE24076,2
FB005130,CASE05131,3
FB026509,CASE26510,5
FB019974,CASE19975,1
FB035407,CASE35408,5
FB045581,CASE45582,3
FB033990,CASE33991,5
FB028954,CASE28955,4
FB020368,CASE20369,5
FB007447,CASE07448,4
FB037787,CASE37788,5
FB036604,CASE36605,5
FB003381,CASE03382,3
FB029603,CASE29604,5
FB028239,CASE28240,4
FB046512,CASE46513,5
FB028210,CASE28211,1
FB023306,CASE23307,5
FB016547,CASE16548,3
FB037721,CASE37722,4
FB006104,CASE06105,5
FB010659,CASE10660,5
FB019906,CASE19907,5
FB040613,CASE40614,5
FB027922,CASE27923,3
FB031082,CASE31083,5
FB012679,CASE12680,3
FB029627,CASE29628,4
FB046091,CASE46092,4
FB006799,CASE06800,5
FB032554,CASE32555,5
FB002480,CASE02481,2
FB027863,CASE27864,2
FB010830,CASE10831,3
FB032508,CASE32509,4
FB038615,CASE38616,3
FB010515,CASE10516,4
FB037230,CASE37231,3
FB040619,CASE40620,1
FB013982,CASE13983,5
FB008973,CASE08974,4
FB013838,CASE13839,5
FB001639,CASE01640,5
FB011374,CASE11375,4
FB010083,CASE10084,5
FB029129,CASE29130,4
FB035696,CASE35697,5
FB029828,CASE29829,2
FB011614,CASE11615,5
FB013228,CASE13229,4
FB014081,CASE14082,5
FB038883,CASE38884,3
FB035752,CASE35753,5
FB012849,CASE12850,3
FB022316,CASE22317,4
FB007509,CASE07510,4
FB038484,CASE38485,4
FB041097,CASE41098,4
FB035097,CASE35098,1
FB043587,CASE43588,5
FB033995,CASE33996,3
FB033157,CASE33158,4
FB045057,CASE45058,1
FB019661,CASE19662,4
FB002465,CASE02466,3
FB016777,CASE16778,4
FB031768,CASE31769,2
FB044213,CASE44214,3
FB044495,CASE44496,5
FB013613,CASE13614,3
FB045211,CASE45212,4
FB038364,CASE38365,4
FB034040,CASE34041,5
FB028755,CASE28756,5
FB049619,CASE49620,3
FB020550,CASE20551,4
FB008808,CASE08809,5
FB045418,CASE45419,5
FB005566,CASE05567,4
FB022381,CASE22382,5
FB007608,CASE07609,5
FB031494,CASE31495,4
FB020888,CASE20889,1
FB024946,CASE24947,3
FB001437,CASE01438,5
FB043274,CASE43275,3
FB042353,CASE42354,5
FB019754,CASE19755,2
FB018081,CASE18082,4
FB042253,CASE42254,1
FB040705,CASE40706,4
FB000531,CASE00532,5
FB010768,CASE10769,4
FB045001,CASE45002,5
FB040306,CASE40307,5
FB032730,CASE32731,4
FB022231,CASE22232,1
FB033608,CASE33609,1
FB044802,CASE44803,5
FB034717,CASE34718,4
FB038024,CASE38025,5
FB009812,CASE09813,4
FB011054,CASE11055,3
FB038154,CASE38155,4
FB041992,CASE41993,5
FB030120,CASE30121,3
FB016263,CASE16264,5
FB007034,CASE07035,4
FB005802,CASE05803,5
FB033775,CASE33776,5
FB036010,CASE36011,4
FB020741,CASE20742,5
FB029556,CASE29557,5
FB049195,CASE49196,4
FB003217,CASE03218,4
FB016949,CASE16950,4
FB000175,CASE00176,4
FB044646,CASE44647,5
FB045848,CASE45849,3
FB042396,CASE42397,5
FB031108,CASE31109,5
FB019314,CASE19315,5
FB038995,CASE38996,4
FB041613,CASE41614,5
FB000744,CASE00745,3
FB040688,CASE40689,3
FB048485,CASE48486,3
FB044005,CASE44006,4
FB041238,CASE41239,5
FB022801,CASE22802,3
FB007703,CASE07704,4
FB020271,CASE20272,1
FB035940,CASE35941,5
FB036314,CASE36315,3
FB002570,CASE02571,5
FB046250,CASE46251,4
FB011845,CASE11846,4
FB002519,CASE02520,4
FB037221,CASE37222,4
FB005058,CASE05059,4
FB043793,CASE43794,4
FB023032,CASE23033,3
FB001957,CASE01958,4
FB047903,CASE47904,2
FB044634,CASE44635,5
FB024104,CASE24105,2
FB012023,CASE12024,5
FB007095,CASE07096,4
FB015426,CASE15427,3
FB015674,CASE15675,5
FB038486,CASE38487,4
FB026799,CASE26800,5
FB001574,CASE01575,4
FB032997,CASE32998,4
FB009541,CASE09542,4
FB029477,CASE29478,5
FB042246,CASE42247,5
FB021455,CASE21456,5
FB022511,CASE22512,5
FB003223,CASE03224,1
FB037002,CASE37003,4
FB008457,CASE08458,5
FB021313,CASE21314,1
FB033843,CASE33844,5
FB015512,CASE15513,2
FB001927,CASE01928,4
FB036326,CASE36327,5
FB023334,CASE23335,5
FB024584,CASE24585,5
FB004488,CASE04489,5
FB011088,CASE11089,3
FB031526,CASE31527,4
FB026165,CASE26166,5
FB044344,CASE44345,5
FB008058,CASE08059,5
FB010483,CASE10484,4
FB001842,CASE01843,2
FB038320,CASE38321,3
FB005690,CASE05691,3
FB030824,CASE30825,2
FB038280,CASE38281,4
FB001601,CASE01602,1
FB018511,CASE18512,4
FB029859,CASE29860,4
FB024659,CASE24660,3
FB024179,CASE24180,5
FB032518,CASE32519,5
FB037942,CASE37943,3
FB024337,CASE24338,3
FB048304,CASE48305,5
FB044613,CASE44614,4
FB025090,CASE25091,5
FB022720,CASE22721,4
FB003244,CASE03245,4
FB022327,CASE22328,3
FB042708,CASE42709,5
FB029944,CASE29945,1
FB018283,CASE18284,2
FB043851,CASE43852,4
FB049137,CASE49138,4
FB033427,CASE33428,1
FB026056,CASE26057,4
FB003962,CASE03963,4
FB021741,CASE21742,5
FB000849,CASE00850,5
FB011818,CASE11819,2
FB029981,CASE29982,1
FB010022,CASE10023,3
FB033987,CASE33988,5
FB038355,CASE38356,5
FB016516,CASE16517,5
FB014144,CASE14145,3
FB024418,CASE24419,3
FB001304,CASE01305,3
FB003019,CASE03020,4
FB036426,CASE36427,3
FB014546,CASE14547,1
FB029788,CASE29789,4
FB001233,CASE01234,4
FB011992,CASE11993,5
FB036660,CASE36661,3
FB043961,CASE43962,4
FB032754,CASE32755,5
FB024112,CASE24113,3
FB033930,CASE33931,5
FB031576,CASE31577,4
FB049629,CASE49630,1
FB045391,CASE45392,5
FB000424,CASE00425,5
FB031841,CASE31842,5
FB016879,CASE16880,2
FB013083,CASE13084,4
FB028095,CASE28096,3
FB030612,CASE30613,5
FB004118,CASE04119,4
FB027648,CASE27649,4
FB000809,CASE00810,1
FB024274,CASE24275,4
FB028517,CASE28518,5
FB048401,CASE48402,4
FB038772,CASE38773,5
FB015067,CASE15068,5
FB045989,CASE45990,5
FB019725,CASE19726,3
FB011252,CASE11253,4
FB033573,CASE33574,5
FB038717,CASE38718,4
FB040168,CASE40169,5
FB001208,CASE01209,5
FB011203,CASE11204,4
FB023867,CASE23868,4
FB041857,CASE41858,1
FB042241,CASE42242,3
FB041351,CASE41352,5
FB049826,CASE49827,4
FB046790,CASE46791,5
FB046910,CASE46911,5
FB025977,CASE25978,5
FB017098,CASE17099,2
FB024332,CASE24333,5
FB049752,CASE49753,3
FB039326,CASE39327,4
FB014244,CASE14245,5
FB029542,CASE29543,5
FB037672,CASE37673,4
FB035327,CASE35328,5
FB001929,CASE01930,1
FB033401,CASE33402,5
FB036812,CASE36813,5
FB014392,CASE14393,3
FB043913,CASE43914,3
FB022729,CASE22730,4
FB049190,CASE49191,4
FB041926,CASE41927,4
FB011780,CASE11781,5
FB025946,CASE25947,1
FB049430,CASE49431,2
FB027051,CASE27052,5
FB018992,CASE18993,4
FB024401,CASE24402,4
FB005701,CASE05702,5
FB025564,CASE25565,3
FB002216,CASE02217,4
FB025073,CASE25074,3
FB011320,CASE11321,5
FB031060,CASE31061,5
FB022966,CASE22967,5
FB031267,CASE31268,5
FB041822,CASE41823,2
FB016314,CASE16315,5
FB004568,CASE04569,4
FB028844,CASE28845,3
FB040651,CASE40652,5
FB041173,CASE41174,5
FB018359,CASE18360,5
FB006599,CASE06600,5
FB001847,CASE01848,5
FB000881,CASE00882,5
FB015615,CASE15616,4
FB006063,CASE06064,1
FB002188,CASE02189,5
FB040367,CASE40368,4
FB021481,CASE21482,4
FB035760,CASE35761,3
FB048764,CASE48765,1
FB017330,CASE17331,5
FB002781,CASE02782,3
FB038229,CASE38230,4
FB035306,CASE35307,4
FB042525,CASE42526,5
FB045367,CASE45368,2
FB018561,CASE18562,3
FB002560,CASE02561,4
FB016216,CASE16217,3
FB044702,CASE44703,1
FB028394,CASE28395,3
FB009551,CASE09552,4
FB000530,CASE00531,3
FB027265,CASE27266,5
FB042831,CASE42832,4
FB005612,CASE05613,3
FB023022,CASE23023,5
FB040021,CASE40022,3
FB049955,CASE49956,4
FB018146,CASE18147,1
FB044099,CASE44100,3
FB009978,CASE09979,4
FB018390,CASE18391,4
FB047383,CASE47384,3
FB012432,CASE12433,3
FB011363,CASE11364,2
FB039568,CASE39569,2
FB002401,CASE02402,3
FB044668,CASE44669,1
FB020064,CASE20065,4
FB009635,CASE09636,4
FB030298,CASE30299,4
FB010549,CASE10550,4
FB018764,CASE18765,4
FB007256,CASE07257,5
FB017124,CASE17125,3
FB046742,CASE46743,1
FB030777,CASE30778,5
FB005928,CASE05929,4
FB001833,CASE01834,3
FB004753,CASE04754,3
FB011482,CASE11483,4
FB013691,CASE13692,5
FB029646,CASE29647,5
FB027547,CASE27548,5
FB004872,CASE04873,5
FB049569,CASE49570,5
FB046696,CASE46697,4
FB001472,CASE01473,3
FB040700,CASE40701,2
FB019617,CASE19618,3
FB036472,CASE36473,4
FB011746,CASE11747,5
FB041588,CASE41589,5
FB006692,CASE06693,4
FB019943,CASE19944,5
FB036739,CASE36740,4
FB046069,CASE46070,5
FB025247,CASE25248,3
FB043103,CASE43104,4
FB047538,CASE47539,5
FB047682,CASE47683,4
FB008662,CASE08663,3
FB018840,CASE18841,4
FB005314,CASE05315,5
FB025347,CASE25348,3
FB011657,CASE11658,5
FB043760,CASE43761,5
FB010459,CASE10460,3
FB044007,CASE44008,2
FB005560,CASE05561,3
FB025773,CASE25774,3
FB031794,CASE31795,4
FB018420,CASE18421,4
FB012769,CASE12770,5
FB008069,CASE08070,4
FB005819,CASE05820,4
FB013188,CASE13189,4
FB037241,CASE37242,3
FB012331,CASE12332,4
FB011446,CASE11447,5
FB005136,CASE05137,4
FB008746,CASE08747,4
FB041535,CASE41536,3
FB009147,CASE09148,4
FB021568,CASE21569,3
FB001440,CASE01441,1
FB028110,CASE28111,3
FB013714,CASE13715,3
FB009696,CASE09697,4
FB029068,CASE29069,5
FB001206,CASE01207,5
FB040878,CASE40879,3
FB012473,CASE12474,3
FB045323,CASE45324,4
FB045626,CASE45627,4
FB038016,CASE38017,2
FB016127,CASE16128,2
FB031232,CASE31233,5
FB047780,CASE47781,3
FB016648,CASE16649,5
FB011932,CASE11933,4
FB009600,CASE09601,4
FB048159,CASE48160,3
FB012827,CASE12828,5
FB027347,CASE27348,4
FB012333,CASE12334,3
FB027245,CASE27246,3
FB043272,CASE43273,5
FB013479,CASE13480,5
FB043620,CASE43621,5
FB027925,CASE27926,4
FB044109,CASE44110,3
FB027910,CASE27911,4
FB023103,CASE23104,5
FB014724,CASE14725,4
FB033390,CASE33391,5
FB012271,CASE12272,1
FB010197,CASE10198,3
FB015807,CASE15808,1
FB035765,CASE35766,4
FB039854,CASE39855,3
FB041747,CASE41748,4
FB049543,CASE49544,4
FB031067,CASE31068,5
FB014187,CASE14188,5
FB016070,CASE16071,4
FB049560,CASE49561,4
FB032485,CASE32486,2
FB016469,CASE16470,4
FB040007,CASE40008,4
FB031272,CASE31273,4
FB034097,CASE34098,2
FB014910,CASE14911,4
FB024689,CASE24690,4
FB016795,CASE16796,4
FB045247,CASE45248,2
FB004240,CASE04241,3
FB005090,CASE05091,5
FB025197,CASE25198,2
FB030718,CASE30719,3
FB006466,CASE06467,3
FB040558,CASE40559,3
FB008936,CASE08937,2
FB039425,CASE39426,4
FB031204,CASE31205,3
FB029457,CASE29458,4
FB047881,CASE47882,5
FB001315,CASE01316,4
FB012718,CASE12719,4
FB019672,CASE19673,3
FB009223,CASE09224,4
FB038266,CASE38267,2
FB010352,CASE10353,2
FB008074,CASE08075,4
FB042975,CASE42976,3
FB034122,CASE34123,5
FB015598,CASE15599,4
FB041493,CASE41494,4
FB036361,CASE36362,5
FB043275,CASE43276,5
FB037269,CASE37270,4
FB028599,CASE28600,5
FB041283,CASE41284,4
FB023368,CASE23369,4
FB013578,CASE13579,4
FB014909,CASE14910,5
FB001046,CASE01047,5
FB017968,CASE17969,3
FB023435,CASE23436,4
FB026001,CASE26002,5
FB039766,CASE39767,5
FB015964,CASE15965,3
FB032357,CASE32358,4
FB014941,CASE14942,3
FB041007,CASE41008,2
FB003138,CASE03139,4
FB041239,CASE41240,5
FB041852,CASE41853,3
FB038451,CASE38452,4
FB028496,CASE28497,4
FB022110,CASE22111,4
FB020286,CASE20287,1
FB001772,CASE01773,4
FB029772,CASE29773,3
FB033674,CASE33675,5
FB014590,CASE14591,4
FB023420,CASE23421,5
FB035265,CASE35266,2
FB036522,CASE36523,5
FB001287,CASE01288,5
FB003948,CASE03949,4
FB029852,CASE29853,5
FB002621,CASE02622,3
FB013291,CASE13292,3
FB024627,CASE24628,1
FB024536,CASE24537,3
FB014814,CASE14815,5
FB042749,CASE42750,5
FB028428,CASE28429,3
FB022984,CASE22985,2
FB023682,CASE23683,5
FB041629,CASE41630,4
FB036583,CASE36584,3
FB029914,CASE29915,3
FB012017,CASE12018,4
FB038303,CASE38304,5
FB048258,CASE48259,1
FB017544,CASE17545,4
FB002238,CASE02239,4
FB034181,CASE34182,3
FB049592,CASE49593,5
FB028609,CASE28610,5
FB001205,CASE01206,5
FB004664,CASE04665,3
FB048841,CASE48842,1
FB039073,CASE39074,4
FB024497,CASE24498,3
FB040496,CASE40497,4
FB046264,CASE46265,4
FB031396,CASE31397,4
FB027147,CASE27148,4
FB045233,CASE45234,4
FB025914,CASE25915,4
FB047141,CASE47142,1
FB037006,CASE37007,1
FB033731,CASE33732,4
FB029422,CASE29423,5
FB034066,CASE34067,3
FB042807,CASE42808,5
FB045889,CASE45890,4
FB017246,CASE17247,5
FB025131,CASE25132,4
FB024101,CASE24102,4
FB015737,CASE15738,5
FB037359,CASE37360,5
FB040501,CASE40502,4
FB040679,CASE40680,4
FB012964,CASE12965,5
FB020854,CASE20855,5
FB009999,CASE10000,5
FB031581,CASE31582,1
FB036277,CASE36278,5
FB003825,CASE03826,5
FB004958,CASE04959,2
FB029993,CASE29994,3
FB002777,CASE02778,5
FB024719,CASE24720,4
FB039401,CASE39402,3
FB048814,CASE48815,5
FB009144,CASE09145,5
FB046221,CASE46222,4
FB036070,CASE36071,4
FB014582,CASE14583,5
FB008896,CASE08897,3
FB046253,CASE46254,4
FB010011,CASE10012,3
FB043707,CASE43708,5
FB007683,CASE07684,4
FB021500,CASE21501,4
FB033131,CASE33132,5
FB015070,CASE15071,4
FB041101,CASE41102,4
FB045602,CASE45603,5
FB041105,CASE41106,2
FB030854,CASE30855,4
FB003054,CASE03055,5
FB011686,CASE11687,5
FB006917,CASE06918,5
FB040712,CASE40713,5
FB000885,CASE00886,4
FB022713,CASE22714,4
FB006288,CASE06289,1
FB018599,CASE18600,5
FB006409,CASE06410,3
FB014007,CASE14008,3
FB035562,CASE35563,4
FB005274,CASE05275,3
FB014529,CASE14530,3
FB024403,CASE24404,5
FB035721,CASE35722,5
FB032517,CASE32518,2
FB029020,CASE29021,1
FB035377,CASE35378,5
FB035008,CASE35009,3
FB048292,CASE48293,5
FB005758,CASE05759,4
FB012847,CASE12848,4
FB019948,CASE19949,4
FB024147,CASE24148,3
FB012965,CASE12966,4
FB045048,CASE45049,4
FB000749,CASE00750,4
FB021965,CASE21966,4
FB002355,CASE02356,4
FB003437,CASE03438,5
FB012344,CASE12345,1
FB023631,CASE23632,4
FB020407,CASE20408,4
FB039647,CASE39648,4
FB012059,CASE12060,5
FB049032,CASE49033,4
FB008912,CASE08913,5
FB017991,CASE17992,4
FB047354,CASE47355,1
FB003976,CASE03977,3
FB012620,CASE12621,5
FB042285,CASE42286,4
FB012517,CASE12518,1
FB006210,CASE06211,5
FB013616,CASE13617,4
FB032809,CASE32810,5
FB016881,CASE16882,5
FB023459,CASE23460,5
FB009347,CASE09348,4
FB043009,CASE43010,2
FB010667,CASE10668,3
FB024634,CASE24635,4
FB039517,CASE39518,5
FB006027,CASE06028,5
FB003699,CASE03700,3
FB035566,CASE35567,1
FB008652,CASE08653,5
FB019997,CASE19998,4
FB001329,CASE01330,3
FB034860,CASE34861,4
FB014034,CASE14035,5
FB045059,CASE45060,5
FB018543,CASE18544,1
FB021553,CASE21554,4
FB042002,CASE42003,4
FB039292,CASE39293,3
FB005125,CASE05126,5
FB001571,CASE01572,5
FB035662,CASE35663,5
FB039184,CASE39185,1
FB015698,CASE15699,5
FB029143,CASE29144,5
FB027655,CASE27656,5
FB019549,CASE19550,5
FB041638,CASE41639,2
FB039048,CASE39049,3
FB029503,CASE29504,5
FB028544,CASE28545,1
FB040982,CASE40983,4
FB024038,CASE24039,5
FB018458,CASE18459,3
FB028325,CASE28326,3
FB039955,CASE39956,4
FB037639,CASE37640,4
FB049558,CASE49559,3
FB024718,CASE24719,5
FB035188,CASE35189,3
FB048494,CASE48495,4
FB034143,CASE34144,5
FB041882,CASE41883,5
FB030384,CASE30385,4
FB034015,CASE34016,3
FB020809,CASE20810,4
FB046693,CASE46694,5
FB011850,CASE11851,1
FB008449,CASE08450,5
FB014624,CASE14625,5
FB034819,CASE34820,3
FB015542,CASE15543,5
FB002202,CASE02203,4
FB003477,CASE03478,5
FB037186,CASE37187,3
FB024671,CASE24672,5
FB008265,CASE08266,5
FB027546,CASE27547,5
FB015628,CASE15629,5
FB025843,CASE25844,4
FB036862,CASE36863,5
FB012049,CASE12050,5
FB000201,CASE00202,3
FB021044,CASE21045,4
FB040323,CASE40324,3
FB000695,CASE00696,5
FB013776,CASE13777,5
FB043792,CASE43793,3
FB001428,CASE01429,3
FB016868,CASE16869,5
FB047072,CASE47073,3
FB008551,CASE08552,5
FB003733,CASE03734,4
FB041298,CASE41299,1
FB032166,CASE32167,4
FB028250,CASE28251,1
FB041290,CASE41291,1
FB014213,CASE14214,3
FB013002,CASE13003,4
FB036156,CASE36157,4
FB029839,CASE29840,4
FB031344,CASE31345,4
FB010719,CASE10720,4
FB017691,CASE17692,5
FB015264,CASE15265,4
FB035355,CASE35356,3
FB036810,CASE36811,3
FB006019,CASE06020,5
FB009891,CASE09892,2
FB044590,CASE44591,5
FB018417,CASE18418,4
FB039623,CASE39624,4
FB002450,CASE02451,4
FB037757,CASE37758,5
FB001504,CASE01505,4
FB003768,CASE03769,3
FB039533,CASE39534,3
FB028788,CASE28789,4
FB006990,CASE06991,4
FB043476,CASE43477,3
